ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,ACCELERATOR_PEDAL_POSITION_D,ACCELERATOR_PEDAL_POSITION_E,COMMANDED_THROTTLE_ACTUATOR,INTAKE_AIR_TEMPERATURE,TIMING_ADVANCE,CONTROL_MODULE_VOLTAGE
1015.5,0.0,20.784,50.196,43.0,-9.375,-4.688,,16.078,31.765,20.784,31.0,1.5,13.71
1015.5,0.0,20.784,50.196,43.0,-9.375,-4.688,,16.078,31.765,20.784,31.0,1.5,13.71
1028.75,0.0,20.784,50.196,44.0,-9.375,-4.688,,16.078,31.765,20.784,31.0,2.5,13.71
1028.75,0.0,20.784,50.196,44.0,-9.375,-4.688,,16.078,31.765,20.784,31.0,2.5,13.71
999.0,0.0,20.784,50.98,44.0,-9.375,-3.906,,16.078,31.765,20.784,31.0,2.0,13.71
999.0,0.0,20.784,50.98,44.0,-9.375,-3.906,,16.078,31.765,20.784,31.0,2.0,13.71
999.0,0.0,20.784,50.98,44.0,-9.375,-3.906,,16.078,31.765,20.784,31.0,2.0,13.71
989.0,0.0,20.784,52.157,45.0,-9.375,-2.344,,16.078,31.765,20.784,31.0,2.0,13.73
989.0,0.0,20.784,52.157,45.0,-9.375,-2.344,,16.078,31.765,20.784,31.0,2.0,13.73
989.0,0.0,20.784,52.157,45.0,-9.375,-2.344,,16.078,31.765,20.784,31.0,2.0,13.73
1000.0,0.0,20.784,52.157,46.0,-9.375,-0.781,,16.078,31.765,20.784,31.0,1.5,13.71
1000.0,0.0,20.784,52.157,46.0,-9.375,-0.781,,16.078,31.765,20.784,31.0,1.5,13.71
1000.0,0.0,20.784,52.157,46.0,-9.375,-0.781,,16.078,31.765,20.784,31.0,1.5,13.71
983.5,0.0,20.784,51.373,46.0,-9.375,-1.563,,16.078,31.765,20.784,31.0,1.0,13.73
983.5,0.0,20.784,51.373,46.0,-9.375,-1.563,,16.078,31.765,20.784,31.0,1.0,13.73
983.5,0.0,20.784,51.373,46.0,-9.375,-1.563,,16.078,31.765,20.784,31.0,1.0,13.73
978.75,0.0,20.784,51.373,47.0,-9.375,-1.563,,16.078,31.765,20.392,31.0,1.5,13.73
978.75,0.0,20.784,51.373,47.0,-9.375,-1.563,,16.078,31.765,20.392,31.0,1.5,13.73
978.75,0.0,20.784,51.373,47.0,-9.375,-1.563,,16.078,31.765,20.392,31.0,1.5,13.73
1059.25,0.0,20.392,47.843,48.0,-9.375,-3.906,,16.078,31.765,20.392,31.0,2.5,13.73
1059.25,0.0,20.392,47.843,48.0,-9.375,-3.906,,16.078,31.765,20.392,31.0,2.5,13.73
1059.25,0.0,20.392,47.843,48.0,-9.375,-3.906,,16.078,31.765,20.392,31.0,2.5,13.73
1047.5,0.0,20.0,44.314,48.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,5.0,13.71
1047.5,0.0,20.0,44.314,48.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,5.0,13.71
1047.5,0.0,20.0,44.314,48.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,5.0,13.71
975.75,0.0,20.0,44.314,49.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.0,13.71
975.75,0.0,20.0,44.314,49.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.0,13.71
964.0,0.0,20.0,44.706,49.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,4.0,13.73
964.0,0.0,20.0,44.706,49.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,4.0,13.73
964.0,0.0,20.0,44.706,49.0,-9.375,-2.344,,16.078,31.765,20.0,31.0,4.0,13.73
950.75,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.0,13.73
950.75,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.0,13.73
950.75,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.0,13.73
939.0,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.5,13.73
939.0,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.5,13.73
939.0,0.0,20.0,44.706,50.0,-9.375,-1.563,,16.078,31.765,20.0,31.0,4.5,13.73
948.25,0.0,20.0,44.314,51.0,-9.375,-3.125,,16.078,31.765,20.0,31.0,6.0,13.71
948.25,0.0,20.0,44.314,51.0,-9.375,-3.125,,16.078,31.765,20.0,31.0,6.0,13.71
948.25,0.0,20.0,44.314,51.0,-9.375,-3.125,,16.078,31.765,20.0,31.0,6.0,13.71
949.0,0.0,19.608,44.314,51.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,4.5,13.73
949.0,0.0,19.608,44.314,51.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,4.5,13.73
949.0,0.0,19.608,44.314,51.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,4.5,13.73
950.0,0.0,19.608,43.922,51.0,-9.375,-3.125,,16.078,31.765,19.608,31.0,6.5,13.71
950.0,0.0,19.608,43.922,51.0,-9.375,-3.125,,16.078,31.765,19.608,31.0,6.5,13.71
950.0,0.0,19.608,43.922,51.0,-9.375,-3.125,,16.078,31.765,19.608,31.0,6.5,13.71
922.5,0.0,19.608,44.706,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.5,13.71
922.5,0.0,19.608,44.706,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.5,13.71
922.5,0.0,19.608,44.706,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.5,13.71
922.5,0.0,19.608,45.098,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.0,13.71
922.5,0.0,19.608,45.098,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.0,13.71
922.5,0.0,19.608,45.098,52.0,-9.375,-1.563,,16.078,31.765,19.608,31.0,5.0,13.71
914.75,0.0,19.608,44.706,53.0,-9.375,0.781,,16.078,31.765,19.608,31.0,5.5,13.71
914.75,0.0,19.608,44.706,53.0,-9.375,0.781,,16.078,31.765,19.608,31.0,5.5,13.71
919.5,0.0,19.608,44.706,53.0,-9.375,0.781,,16.078,31.765,19.608,31.0,5.5,13.71
919.5,0.0,19.608,44.706,53.0,-9.375,0.781,,16.078,31.765,19.608,31.0,5.5,13.71
919.5,0.0,19.608,44.706,53.0,-9.375,0.781,,16.078,31.765,19.608,31.0,5.5,13.71
894.5,0.0,19.608,45.098,53.0,-9.375,1.563,,16.078,31.765,19.608,32.0,5.0,13.73
894.5,0.0,19.608,45.098,53.0,-9.375,1.563,,16.078,31.765,19.608,32.0,5.0,13.73
894.5,0.0,19.608,45.098,53.0,-9.375,1.563,,16.078,31.765,19.608,32.0,5.0,13.73
925.0,0.0,19.608,44.314,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,6.5,13.73
925.0,0.0,19.608,44.314,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,6.5,13.73
925.0,0.0,19.608,44.314,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,6.5,13.73
904.5,0.0,19.608,44.706,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,7.0,13.73
904.5,0.0,19.608,44.706,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,7.0,13.73
904.5,0.0,19.608,44.706,54.0,-9.375,0.781,,16.078,31.765,19.608,32.0,7.0,13.73
888.25,0.0,19.608,45.098,55.0,-9.375,1.563,,16.078,31.765,19.608,32.0,6.0,13.73
888.25,0.0,19.608,45.098,55.0,-9.375,1.563,,16.078,31.765,19.608,32.0,6.0,13.73
888.25,0.0,19.608,45.098,55.0,-9.375,1.563,,16.078,31.765,19.608,32.0,6.0,13.73
897.5,0.0,19.608,44.314,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.71
897.5,0.0,19.608,44.314,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.71
897.5,0.0,19.608,44.314,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.71
885.0,0.0,19.608,44.706,55.0,-9.375,0.0,,16.078,31.765,19.608,32.0,6.5,13.71
885.0,0.0,19.608,44.706,55.0,-9.375,0.0,,16.078,31.765,19.608,32.0,6.5,13.71
871.75,0.0,19.608,45.098,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
871.75,0.0,19.608,45.098,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
871.75,0.0,19.608,45.098,55.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
857.75,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
857.75,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
857.75,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.71
875.0,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
875.0,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
875.0,0.0,19.608,45.098,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
844.5,0.0,19.608,45.49,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
844.5,0.0,19.608,45.49,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
844.5,0.0,19.608,45.49,56.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
867.0,0.0,19.608,45.49,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
867.0,0.0,19.608,45.49,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
867.0,0.0,19.608,45.49,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.0,13.73
884.25,0.0,19.608,45.098,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.73
884.25,0.0,19.608,45.098,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.73
884.25,0.0,19.608,45.098,57.0,-9.375,2.344,,16.078,31.765,19.608,32.0,6.5,13.73
882.0,0.0,19.608,44.314,58.0,-8.594,2.344,,16.078,31.765,19.608,32.0,7.0,13.73
882.0,0.0,19.608,44.314,58.0,-8.594,2.344,,16.078,31.765,19.608,32.0,7.0,13.73
882.0,0.0,19.608,44.314,58.0,-8.594,2.344,,16.078,31.765,19.608,32.0,7.0,13.73
886.5,0.0,19.608,44.314,58.0,-8.594,2.344,,16.078,31.765,19.608,32.0,7.0,13.73
886.5,0.0,19.608,44.314,58.0,-8.594,2.344,,16.078,31.765,19.608,32.0,7.0,13.73
867.75,0.0,19.608,43.529,58.0,-8.594,1.563,,16.078,31.765,19.608,32.0,7.0,13.73
867.75,0.0,19.608,43.529,58.0,-8.594,1.563,,16.078,31.765,19.608,32.0,7.0,13.73
867.75,0.0,19.608,43.529,58.0,-8.594,1.563,,16.078,31.765,19.608,32.0,7.0,13.73
880.25,0.0,19.608,43.529,58.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
880.25,0.0,19.608,43.529,58.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
880.25,0.0,19.608,43.529,58.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
890.5,0.0,19.216,42.353,59.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
890.5,0.0,19.216,42.353,59.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
890.5,0.0,19.216,42.353,59.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
890.5,0.0,19.216,42.353,59.0,-8.594,0.781,,16.078,31.765,19.216,32.0,9.0,13.73
875.75,0.0,19.216,42.353,59.0,-8.594,3.125,,16.078,31.765,19.216,32.0,9.0,13.73
875.75,0.0,19.216,42.353,59.0,-8.594,3.125,,16.078,31.765,19.216,32.0,9.0,13.73
875.75,0.0,19.216,42.353,59.0,-8.594,3.125,,16.078,31.765,19.216,32.0,9.0,13.73
862.5,0.0,19.216,41.961,60.0,-8.594,1.563,,16.078,31.765,19.216,32.0,8.0,13.73
862.5,0.0,19.216,41.961,60.0,-8.594,1.563,,16.078,31.765,19.216,32.0,8.0,13.73
857.75,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.0,13.73
857.75,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.0,13.73
857.75,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.0,13.73
851.5,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.5,13.71
851.5,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.5,13.71
851.5,0.0,19.216,41.569,60.0,-8.594,4.688,,16.078,31.765,19.216,32.0,8.5,13.71
839.75,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,7.5,13.71
839.75,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,7.5,13.71
839.75,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,7.5,13.71
839.0,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.73
839.0,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.73
839.0,0.0,19.216,41.569,60.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.73
832.0,0.0,19.216,41.176,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
832.0,0.0,19.216,41.176,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
832.0,0.0,19.216,41.176,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
838.25,0.0,19.216,41.176,61.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.5,13.73
838.25,0.0,19.216,41.176,61.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.5,13.73
838.25,0.0,19.216,41.176,61.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.5,13.73
842.75,0.0,19.216,40.784,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.73
842.75,0.0,19.216,40.784,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.73
842.75,0.0,19.216,40.784,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.73
831.25,0.0,19.216,40.784,61.0,-7.813,2.344,,16.078,31.765,19.216,33.0,8.0,13.73
831.25,0.0,19.216,40.784,61.0,-7.813,2.344,,16.078,31.765,19.216,33.0,8.0,13.73
834.25,0.0,19.216,40.0,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
834.25,0.0,19.216,40.0,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
834.25,0.0,19.216,40.0,61.0,-7.813,3.125,,16.078,31.765,19.216,33.0,8.0,13.71
823.25,0.0,19.216,40.392,62.0,-7.813,4.688,,16.078,31.765,19.216,33.0,8.0,13.71
823.25,0.0,19.216,40.392,62.0,-7.813,4.688,,16.078,31.765,19.216,33.0,8.0,13.71
823.25,0.0,19.216,40.392,62.0,-7.813,4.688,,16.078,31.765,19.216,33.0,8.0,13.71
818.75,0.0,19.216,40.392,62.0,-7.813,3.125,,16.078,31.765,19.216,33.0,7.5,13.73
818.75,0.0,19.216,40.392,62.0,-7.813,3.125,,16.078,31.765,19.216,33.0,7.5,13.73
818.75,0.0,19.216,40.392,62.0,-7.813,3.125,,16.078,31.765,19.216,33.0,7.5,13.73
823.25,0.0,19.216,40.0,62.0,-7.813,2.344,,16.078,31.765,19.216,33.0,9.0,13.71
823.25,0.0,19.216,40.0,62.0,-7.813,2.344,,16.078,31.765,19.216,33.0,9.0,13.71
823.25,0.0,19.216,40.0,62.0,-7.813,2.344,,16.078,31.765,19.216,33.0,9.0,13.71
817.75,0.0,19.216,40.0,63.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.71
817.75,0.0,19.216,40.0,63.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.71
817.75,0.0,19.216,40.0,63.0,-7.813,3.906,,16.078,31.765,19.216,33.0,8.0,13.71
810.75,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,19.216,33.0,8.0,13.73
810.75,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,19.216,33.0,8.0,13.73
810.75,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,19.216,33.0,8.0,13.73
816.25,0.0,18.824,40.0,63.0,-7.813,1.563,,16.078,31.765,18.824,33.0,8.5,13.71
816.25,0.0,18.824,40.0,63.0,-7.813,1.563,,16.078,31.765,18.824,33.0,8.5,13.71
816.25,0.0,18.824,40.0,63.0,-7.813,1.563,,16.078,31.765,18.824,33.0,8.5,13.71
803.0,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,18.824,33.0,7.5,13.73
803.0,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,18.824,33.0,7.5,13.73
803.0,0.0,18.824,40.0,63.0,-7.813,2.344,,16.078,31.765,18.824,33.0,7.5,13.73
794.5,0.0,18.824,40.0,63.0,-7.813,-0.781,,16.078,31.765,20.0,33.0,8.0,13.71
794.5,0.0,18.824,40.0,63.0,-7.813,-0.781,,16.078,31.765,20.0,33.0,8.0,13.71
794.5,0.0,18.824,40.0,63.0,-7.813,-0.781,,16.078,31.765,20.0,33.0,8.0,13.71
741.25,0.0,20.0,51.373,63.0,-9.375,5.469,,16.078,31.765,20.0,33.0,2.5,13.613
741.25,0.0,20.0,51.373,63.0,-9.375,5.469,,16.078,31.765,20.0,33.0,2.5,13.613
741.25,0.0,20.0,51.373,63.0,-9.375,5.469,,16.078,31.765,20.0,33.0,2.5,13.613
705.25,0.0,20.0,54.51,64.0,-9.375,1.563,,16.078,31.765,20.0,33.0,4.0,13.574
705.25,0.0,20.0,54.51,64.0,-9.375,1.563,,16.078,31.765,20.0,33.0,4.0,13.574
705.25,0.0,20.0,54.51,64.0,-9.375,1.563,,16.078,31.765,20.0,33.0,4.0,13.574
682.0,0.0,20.0,55.686,65.0,-9.375,4.688,,16.078,31.765,20.0,33.0,-0.5,13.593
682.0,0.0,20.0,55.686,65.0,-9.375,4.688,,16.078,31.765,20.0,33.0,-0.5,13.593
682.0,0.0,20.0,55.686,65.0,-9.375,4.688,,16.078,31.765,20.0,33.0,-0.5,13.593
692.0,0.0,20.0,56.863,65.0,-9.375,3.906,,16.078,31.765,20.0,33.0,-1.0,13.593
692.0,0.0,20.0,56.863,65.0,-9.375,3.906,,16.078,31.765,20.0,33.0,-1.0,13.593
692.0,0.0,20.0,56.863,65.0,-9.375,3.906,,16.078,31.765,20.0,33.0,-1.0,13.593
679.5,0.0,20.0,56.471,65.0,-9.375,5.469,,16.078,31.765,20.0,33.0,-0.5,13.574
679.5,0.0,20.0,56.471,65.0,-9.375,5.469,,16.078,31.765,20.0,33.0,-0.5,13.574
679.5,0.0,20.0,56.471,65.0,-9.375,5.469,,16.078,31.765,20.0,33.0,-0.5,13.574
685.75,0.0,20.0,55.294,65.0,-9.375,5.469,,16.078,31.765,19.608,33.0,-1.0,13.574
685.75,0.0,20.0,55.294,65.0,-9.375,5.469,,16.078,31.765,19.608,33.0,-1.0,13.574
685.75,0.0,20.0,55.294,65.0,-9.375,5.469,,16.078,31.765,19.608,33.0,-1.0,13.574
857.75,0.0,20.392,48.627,65.0,-9.375,4.688,,20.0,34.902,20.392,33.0,5.0,13.554
857.75,0.0,20.392,48.627,65.0,-9.375,4.688,,20.0,34.902,20.392,33.0,5.0,13.554
857.75,0.0,20.392,48.627,65.0,-9.375,4.688,,20.0,34.902,20.392,33.0,5.0,13.554
1090.5,4.0,20.0,65.882,66.0,-9.375,1.563,,16.078,31.765,20.0,33.0,12.0,13.652
1090.5,4.0,20.0,65.882,66.0,-9.375,1.563,,16.078,31.765,20.0,33.0,12.0,13.652
1090.5,4.0,20.0,65.882,66.0,-9.375,1.563,,16.078,31.765,20.0,33.0,12.0,13.652
782.0,5.0,19.608,49.412,66.0,-9.375,7.813,,16.078,31.765,20.0,33.0,7.0,12.988
782.0,5.0,19.608,49.412,66.0,-9.375,7.813,,16.078,31.765,20.0,33.0,7.0,12.988
782.0,5.0,19.608,49.412,66.0,-9.375,7.813,,16.078,31.765,20.0,33.0,7.0,12.988
721.0,0.0,20.0,57.647,66.0,-9.375,1.563,,18.431,34.118,20.392,33.0,-1.0,13.593
721.0,0.0,20.0,57.647,66.0,-9.375,1.563,,18.431,34.118,20.392,33.0,-1.0,13.593
721.0,0.0,20.0,57.647,66.0,-9.375,1.563,,18.431,34.118,20.392,33.0,-1.0,13.593
1060.75,3.0,20.0,56.471,66.0,-9.375,1.563,,21.176,36.078,21.176,33.0,10.0,13.632
1060.75,3.0,20.0,56.471,66.0,-9.375,1.563,,21.176,36.078,21.176,33.0,10.0,13.632
1060.75,3.0,20.0,56.471,66.0,-9.375,1.563,,21.176,36.078,21.176,33.0,10.0,13.632
1021.75,6.0,23.137,54.902,67.0,-9.375,0.781,,16.078,31.765,19.608,33.0,18.5,13.671
1021.75,6.0,23.137,54.902,67.0,-9.375,0.781,,16.078,31.765,19.608,33.0,18.5,13.671
1021.75,6.0,23.137,54.902,67.0,-9.375,0.781,,16.078,31.765,19.608,33.0,18.5,13.671
896.0,8.0,19.608,43.529,67.0,-9.375,7.031,,16.078,31.765,20.0,33.0,10.0,13.632
896.0,8.0,19.608,43.529,67.0,-9.375,7.031,,16.078,31.765,20.0,33.0,10.0,13.632
896.0,8.0,19.608,43.529,67.0,-9.375,7.031,,16.078,31.765,20.0,33.0,10.0,13.632
778.0,4.0,19.608,56.471,68.0,-9.375,1.563,,16.078,31.765,19.608,33.0,17.0,13.632
778.0,4.0,19.608,56.471,68.0,-9.375,1.563,,16.078,31.765,19.608,33.0,17.0,13.632
732.0,3.0,19.608,52.157,68.0,-9.375,3.906,,25.098,39.608,23.137,33.0,6.5,13.613
732.0,3.0,19.608,52.157,68.0,-9.375,3.906,,25.098,39.608,23.137,33.0,6.5,13.613
732.0,3.0,19.608,52.157,68.0,-9.375,3.906,,25.098,39.608,23.137,33.0,6.5,13.613
1281.25,7.0,24.314,67.843,68.0,-10.156,-1.563,,16.078,31.765,19.608,33.0,19.0,13.671
1281.25,7.0,24.314,67.843,68.0,-10.156,-1.563,,16.078,31.765,19.608,33.0,19.0,13.671
1281.25,7.0,24.314,67.843,68.0,-10.156,-1.563,,16.078,31.765,19.608,33.0,19.0,13.671
1093.75,11.0,19.608,38.039,68.0,-8.594,4.688,,16.078,31.765,19.608,33.0,10.0,13.632
1093.75,11.0,19.608,38.039,68.0,-8.594,4.688,,16.078,31.765,19.608,33.0,10.0,13.632
1093.75,11.0,19.608,38.039,68.0,-8.594,4.688,,16.078,31.765,19.608,33.0,10.0,13.632
907.0,7.0,21.961,45.49,69.0,-9.375,2.344,,25.882,40.392,23.922,33.0,19.0,13.632
907.0,7.0,21.961,45.49,69.0,-9.375,2.344,,25.882,40.392,23.922,33.0,19.0,13.632
907.0,7.0,21.961,45.49,69.0,-9.375,2.344,,25.882,40.392,23.922,33.0,19.0,13.632
1484.25,11.0,19.608,53.333,69.0,-9.375,-0.781,,22.353,41.569,26.275,33.0,15.0,13.632
1484.25,11.0,19.608,53.333,69.0,-9.375,-0.781,,22.353,41.569,26.275,33.0,15.0,13.632
1484.25,11.0,19.608,53.333,69.0,-9.375,-0.781,,22.353,41.569,26.275,33.0,15.0,13.632
1610.75,10.0,26.275,84.314,70.0,-3.906,2.344,,26.667,41.961,25.49,33.0,10.0,13.652
1610.75,10.0,26.275,84.314,70.0,-3.906,2.344,,26.667,41.961,25.49,33.0,10.0,13.652
1610.75,10.0,26.275,84.314,70.0,-3.906,2.344,,26.667,41.961,25.49,33.0,10.0,13.652
