ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,ACCELERATOR_PEDAL_POSITION_D,ACCELERATOR_PEDAL_POSITION_E,COMMANDED_THROTTLE_ACTUATOR,INTAKE_AIR_TEMPERATURE,TIMING_ADVANCE,CONTROL_MODULE_VOLTAGE
678.0,3.0,19.216,46.667,86.0,-3.906,-4.688,,16.078,31.765,19.216,41.0,11.0,13.613
678.0,3.0,19.216,46.667,86.0,-3.906,-4.688,,16.078,31.765,19.216,41.0,11.0,13.613
678.0,3.0,19.216,46.667,86.0,-3.906,-4.688,,16.078,31.765,19.216,41.0,11.0,13.613
685.0,0.0,19.216,45.49,87.0,-3.906,-3.125,,16.078,31.765,19.216,42.0,6.5,13.593
685.0,0.0,19.216,45.49,87.0,-3.906,-3.125,,16.078,31.765,19.216,42.0,6.5,13.593
685.0,0.0,19.216,45.49,87.0,-3.906,-3.125,,16.078,31.765,19.216,42.0,6.5,13.593
668.75,0.0,19.216,45.882,87.0,-3.906,-2.344,,16.078,31.765,19.216,42.0,5.5,13.593
668.75,0.0,19.216,45.882,87.0,-3.906,-2.344,,16.078,31.765,19.216,42.0,5.5,13.593
668.75,0.0,19.216,45.882,87.0,-3.906,-2.344,,16.078,31.765,19.216,42.0,5.5,13.593
678.75,5.0,21.569,45.882,87.0,-3.906,0.781,,21.961,37.255,20.784,42.0,1.5,13.652
678.75,5.0,21.569,45.882,87.0,-3.906,0.781,,21.961,37.255,20.784,42.0,1.5,13.652
678.75,5.0,21.569,45.882,87.0,-3.906,0.781,,21.961,37.255,20.784,42.0,1.5,13.652
990.5,8.0,21.176,50.196,87.0,-5.469,0.781,,22.353,38.431,21.176,42.0,18.5,13.632
990.5,8.0,21.176,50.196,87.0,-5.469,0.781,,22.353,38.431,21.176,42.0,18.5,13.632
990.5,8.0,21.176,50.196,87.0,-5.469,0.781,,22.353,38.431,21.176,42.0,18.5,13.632
1284.25,10.0,21.176,48.235,88.0,-5.469,-7.031,,22.353,38.039,21.176,42.0,24.5,13.652
1284.25,10.0,21.176,48.235,88.0,-5.469,-7.031,,22.353,38.039,21.176,42.0,24.5,13.652
1284.25,10.0,21.176,48.235,88.0,-5.469,-7.031,,22.353,38.039,21.176,42.0,24.5,13.652
1525.75,14.0,22.353,41.569,88.0,-5.469,0.0,,25.49,41.176,25.098,41.0,28.0,13.691
1525.75,14.0,22.353,41.569,88.0,-5.469,0.0,,25.49,41.176,25.098,41.0,28.0,13.691
1560.0,16.0,25.882,72.549,88.0,-7.031,1.563,,26.275,42.353,26.667,41.0,16.5,13.71
1560.0,16.0,25.882,72.549,88.0,-7.031,1.563,,26.275,42.353,26.667,41.0,16.5,13.71
1560.0,16.0,25.882,72.549,88.0,-7.031,1.563,,26.275,42.353,26.667,41.0,16.5,13.71
1744.5,22.0,26.667,75.686,89.0,-6.25,2.344,,26.275,41.961,26.667,41.0,19.0,13.71
1744.5,22.0,26.667,75.686,89.0,-6.25,2.344,,26.275,41.961,26.667,41.0,19.0,13.71
1744.5,22.0,26.667,75.686,89.0,-6.25,2.344,,26.275,41.961,26.667,41.0,19.0,13.71
1753.75,29.0,25.882,72.941,90.0,-6.25,3.125,,23.137,39.216,23.529,40.0,17.5,13.769
1753.75,29.0,25.882,72.941,90.0,-6.25,3.125,,23.137,39.216,23.529,40.0,17.5,13.769
1753.75,29.0,25.882,72.941,90.0,-6.25,3.125,,23.137,39.216,23.529,40.0,17.5,13.769
1460.75,30.0,23.529,61.569,91.0,-6.25,0.0,,23.137,38.824,23.529,40.0,22.0,13.75
1460.75,30.0,23.529,61.569,91.0,-6.25,0.0,,23.137,38.824,23.529,40.0,22.0,13.75
1460.75,30.0,23.529,61.569,91.0,-6.25,0.0,,23.137,38.824,23.529,40.0,22.0,13.75
1462.5,31.0,22.353,60.784,91.0,-6.25,-6.25,,21.569,37.255,21.569,40.0,22.0,13.75
1462.5,31.0,22.353,60.784,91.0,-6.25,-6.25,,21.569,37.255,21.569,40.0,22.0,13.75
1462.5,31.0,22.353,60.784,91.0,-6.25,-6.25,,21.569,37.255,21.569,40.0,22.0,13.75
1334.25,30.0,25.49,54.118,91.0,-7.031,0.0,,23.137,39.216,25.098,40.0,17.0,13.671
1334.25,30.0,25.49,54.118,91.0,-7.031,0.0,,23.137,39.216,25.098,40.0,17.0,13.671
1334.25,30.0,25.49,54.118,91.0,-7.031,0.0,,23.137,39.216,25.098,40.0,17.0,13.671
1480.25,30.0,26.667,72.941,92.0,-7.031,2.344,,23.922,40.0,25.882,40.0,14.5,13.691
1480.25,30.0,26.667,72.941,92.0,-7.031,2.344,,23.922,40.0,25.882,40.0,14.5,13.691
1532.0,33.0,27.059,72.157,93.0,-7.031,-3.125,,22.745,38.039,23.529,40.0,16.0,13.691
1532.0,33.0,27.059,72.157,93.0,-7.031,-3.125,,22.745,38.039,23.529,40.0,16.0,13.691
1532.0,33.0,27.059,72.157,93.0,-7.031,-3.125,,22.745,38.039,23.529,40.0,16.0,13.691
1438.25,33.0,24.706,60.784,94.0,-7.031,0.0,,23.137,38.824,24.706,40.0,21.0,13.691
1438.25,33.0,24.706,60.784,94.0,-7.031,0.0,,23.137,38.824,24.706,40.0,21.0,13.691
1438.25,33.0,24.706,60.784,94.0,-7.031,0.0,,23.137,38.824,24.706,40.0,21.0,13.691
1541.25,34.0,25.098,67.059,94.0,-7.031,-3.906,,21.961,37.647,23.137,40.0,20.0,13.691
1541.25,34.0,25.098,67.059,94.0,-7.031,-3.906,,21.961,37.647,23.137,40.0,20.0,13.691
1541.25,34.0,25.098,67.059,94.0,-7.031,-3.906,,21.961,37.647,23.137,40.0,20.0,13.691
1478.0,36.0,23.529,54.118,95.0,-6.25,0.781,,23.137,39.608,25.49,40.0,23.5,13.671
1478.0,36.0,23.529,54.118,95.0,-6.25,0.781,,23.137,39.608,25.49,40.0,23.5,13.671
1478.0,36.0,23.529,54.118,95.0,-6.25,0.781,,23.137,39.608,25.49,40.0,23.5,13.671
1622.5,37.0,24.314,64.314,95.0,-7.031,0.781,,21.569,37.255,23.529,39.0,24.0,13.046
1622.5,37.0,24.314,64.314,95.0,-7.031,0.781,,21.569,37.255,23.529,39.0,24.0,13.046
1622.5,37.0,24.314,64.314,95.0,-7.031,0.781,,21.569,37.255,23.529,39.0,24.0,13.046
1653.75,40.0,21.961,54.51,96.0,-6.25,-3.906,,19.608,34.902,21.569,39.0,27.5,13.652
1653.75,40.0,21.961,54.51,96.0,-6.25,-3.906,,19.608,34.902,21.569,39.0,27.5,13.652
1653.75,40.0,21.961,54.51,96.0,-6.25,-3.906,,19.608,34.902,21.569,39.0,27.5,13.652
1610.75,42.0,21.176,40.784,96.0,-3.906,-3.906,,16.078,31.765,21.176,40.0,8.0,13.593
1610.75,42.0,21.176,40.784,96.0,-3.906,-3.906,,16.078,31.765,21.176,40.0,8.0,13.593
1186.5,43.0,21.176,49.412,97.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,7.0,13.593
1186.5,43.0,21.176,49.412,97.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,7.0,13.593
1186.5,43.0,21.176,49.412,97.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,7.0,13.593
1186.5,43.0,21.176,49.412,97.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,7.0,13.593
1132.0,39.0,21.176,50.98,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,11.5,13.574
1132.0,39.0,21.176,50.98,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,11.5,13.574
1132.0,39.0,21.176,50.98,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,11.5,13.574
1028.75,28.0,21.176,56.471,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,4.0,13.613
1028.75,28.0,21.176,56.471,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,4.0,13.613
1028.75,28.0,21.176,56.471,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,4.0,13.613
1028.75,28.0,21.176,56.471,98.0,-3.906,-7.031,,16.078,31.765,21.176,40.0,4.0,13.613
1031.25,26.0,21.176,55.686,98.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,2.5,13.613
1031.25,26.0,21.176,55.686,98.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,2.5,13.613
1031.25,26.0,21.176,55.686,98.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,2.5,13.613
1026.5,24.0,21.176,55.686,99.0,-3.906,-3.125,,16.863,31.765,21.176,40.0,2.0,13.632
1026.5,24.0,21.176,55.686,99.0,-3.906,-3.125,,16.863,31.765,21.176,40.0,2.0,13.632
1026.5,24.0,21.176,55.686,99.0,-3.906,-3.125,,16.863,31.765,21.176,40.0,2.0,13.632
1083.5,27.0,21.176,52.941,99.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,4.5,13.593
1083.5,27.0,21.176,52.941,99.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,4.5,13.593
1083.5,27.0,21.176,52.941,99.0,-3.906,-4.688,,16.078,31.765,21.176,40.0,4.5,13.593
1083.5,25.0,21.176,52.941,100.0,-3.906,-3.906,,16.078,31.765,21.176,40.0,7.0,13.496
1083.5,25.0,21.176,52.941,100.0,-3.906,-3.906,,16.078,31.765,21.176,40.0,7.0,13.496
1083.5,25.0,21.176,52.941,100.0,-3.906,-3.906,,16.078,31.765,21.176,40.0,7.0,13.496
1021.75,24.0,21.569,55.686,100.0,-3.906,-2.344,,20.392,36.471,23.529,40.0,2.5,13.593
1021.75,24.0,21.569,55.686,100.0,-3.906,-2.344,,20.392,36.471,23.529,40.0,2.5,13.593
1263.25,25.0,25.098,69.02,100.0,-7.031,-0.781,,22.745,38.431,25.098,39.0,12.5,13.632
1263.25,25.0,25.098,69.02,100.0,-7.031,-0.781,,22.745,38.431,25.098,39.0,12.5,13.632
1263.25,25.0,25.098,69.02,100.0,-7.031,-0.781,,22.745,38.431,25.098,39.0,12.5,13.632
1427.25,28.0,24.706,73.725,100.0,-7.031,1.563,,22.353,38.039,24.706,39.0,15.0,13.613
1427.25,28.0,24.706,73.725,100.0,-7.031,1.563,,22.353,38.039,24.706,39.0,15.0,13.613
1427.25,28.0,24.706,73.725,100.0,-7.031,1.563,,22.353,38.039,24.706,39.0,15.0,13.613
1398.25,31.0,21.569,64.314,101.0,-6.25,-3.125,,18.431,34.51,21.176,38.0,21.5,13.613
1398.25,31.0,21.569,64.314,101.0,-6.25,-3.125,,18.431,34.51,21.176,38.0,21.5,13.613
1398.25,31.0,21.569,64.314,101.0,-6.25,-3.125,,18.431,34.51,21.176,38.0,21.5,13.613
1271.0,32.0,21.176,49.804,101.0,-3.906,-4.688,,17.647,33.725,21.176,39.0,7.0,13.613
1271.0,32.0,21.176,49.804,101.0,-3.906,-4.688,,17.647,33.725,21.176,39.0,7.0,13.613
1271.0,32.0,21.176,49.804,101.0,-3.906,-4.688,,17.647,33.725,21.176,39.0,7.0,13.613
1233.5,33.0,23.137,48.627,101.0,-6.25,-1.563,,21.176,36.863,22.745,39.0,21.0,13.613
1233.5,33.0,23.137,48.627,101.0,-6.25,-1.563,,21.176,36.863,22.745,39.0,21.0,13.613
1233.5,33.0,23.137,48.627,101.0,-6.25,-1.563,,21.176,36.863,22.745,39.0,21.0,13.613
1375.0,33.0,21.176,56.863,102.0,-6.25,-0.781,,16.078,31.765,21.176,39.0,22.0,13.613
1375.0,33.0,21.176,56.863,102.0,-6.25,-0.781,,16.078,31.765,21.176,39.0,22.0,13.613
1375.0,33.0,21.176,56.863,102.0,-6.25,-0.781,,16.078,31.765,21.176,39.0,22.0,13.613
1277.25,33.0,21.176,47.059,102.0,-3.906,-1.563,,16.078,31.765,21.176,39.0,7.0,13.613
1277.25,33.0,21.176,47.059,102.0,-3.906,-1.563,,16.078,31.765,21.176,39.0,7.0,13.613
1277.25,33.0,21.176,47.059,102.0,-3.906,-1.563,,16.078,31.765,21.176,39.0,7.0,13.613
989.0,21.0,21.176,55.294,103.0,-3.906,-5.469,,16.078,31.765,21.176,39.0,-2.0,13.535
989.0,21.0,21.176,55.294,103.0,-3.906,-5.469,,16.078,31.765,21.176,39.0,-2.0,13.535
990.5,7.0,21.176,58.431,103.0,-3.906,-7.031,,16.078,31.765,21.176,39.0,6.0,13.476
990.5,7.0,21.176,58.431,103.0,-3.906,-7.031,,16.078,31.765,21.176,39.0,6.0,13.476
990.5,7.0,21.176,58.431,103.0,-3.906,-7.031,,16.078,31.765,21.176,39.0,6.0,13.476
826.5,3.0,21.176,66.667,103.0,-3.906,-5.469,,16.078,31.765,21.176,39.0,1.0,13.457
826.5,3.0,21.176,66.667,103.0,-3.906,-5.469,,16.078,31.765,21.176,39.0,1.0,13.457
826.5,3.0,21.176,66.667,103.0,-3.906,-5.469,,16.078,31.765,21.176,39.0,1.0,13.457
813.25,0.0,21.176,67.451,103.0,-4.688,-4.688,,16.078,31.765,21.176,39.0,-2.0,13.476
813.25,0.0,21.176,67.451,103.0,-4.688,-4.688,,16.078,31.765,21.176,39.0,-2.0,13.476
813.25,0.0,21.176,67.451,103.0,-4.688,-4.688,,16.078,31.765,21.176,39.0,-2.0,13.476
810.75,0.0,21.176,67.059,103.0,-6.25,-2.344,,16.078,31.765,21.176,39.0,-1.5,13.476
810.75,0.0,21.176,67.059,103.0,-6.25,-2.344,,16.078,31.765,21.176,39.0,-1.5,13.476
810.75,0.0,21.176,67.059,103.0,-6.25,-2.344,,16.078,31.765,21.176,39.0,-1.5,13.476
794.5,0.0,21.176,67.059,104.0,-7.813,-0.781,,16.078,31.765,21.176,39.0,-1.0,13.457
794.5,0.0,21.176,67.059,104.0,-7.813,-0.781,,16.078,31.765,21.176,39.0,-1.0,13.457
794.5,0.0,21.176,67.059,104.0,-7.813,-0.781,,16.078,31.765,21.176,39.0,-1.0,13.457
800.0,0.0,21.176,67.059,104.0,-8.594,0.0,,16.078,31.765,21.176,39.0,-2.0,13.476
800.0,0.0,21.176,67.059,104.0,-8.594,0.0,,16.078,31.765,21.176,39.0,-2.0,13.476
800.0,0.0,21.176,67.059,104.0,-8.594,0.0,,16.078,31.765,21.176,39.0,-2.0,13.476
795.25,0.0,21.176,66.667,104.0,-8.594,0.781,,16.078,31.765,21.176,39.0,0.5,13.457
795.25,0.0,21.176,66.667,104.0,-8.594,0.781,,16.078,31.765,21.176,39.0,0.5,13.457
790.5,0.0,21.176,66.667,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.0,13.457
790.5,0.0,21.176,66.667,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.0,13.457
790.5,0.0,21.176,66.667,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.0,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,39.0,0.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,39.0,0.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,39.0,0.5,13.457
792.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,0.5,13.476
792.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,0.5,13.476
792.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,0.5,13.476
788.25,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,1.5,13.457
788.25,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,1.5,13.457
788.25,0.0,21.176,66.275,104.0,-8.594,1.563,,16.078,31.765,21.176,39.0,1.5,13.457
789.0,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
789.0,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
788.25,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
788.25,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
788.25,0.0,21.176,66.275,104.0,-8.594,-0.781,,16.078,31.765,21.176,39.0,1.5,13.457
787.5,0.0,21.176,66.667,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.457
787.5,0.0,21.176,66.667,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.457
787.5,0.0,21.176,66.667,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.457
784.25,0.0,21.176,66.275,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.437
784.25,0.0,21.176,66.275,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.437
784.25,0.0,21.176,66.275,104.0,-8.594,-1.563,,16.078,31.765,21.176,39.0,2.0,13.437
780.25,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,40.0,0.5,13.457
780.25,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,40.0,0.5,13.457
780.25,0.0,21.176,66.275,104.0,-8.594,0.781,,16.078,31.765,21.176,40.0,0.5,13.457
782.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.471,34.118,21.176,40.0,1.0,13.457
782.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.471,34.118,21.176,40.0,1.0,13.457
782.75,0.0,21.176,66.275,104.0,-8.594,1.563,,16.471,34.118,21.176,40.0,1.0,13.457
1096.75,5.0,20.784,75.294,104.0,-6.25,-3.125,,16.078,31.765,20.784,39.0,13.0,13.496
1096.75,5.0,20.784,75.294,104.0,-6.25,-3.125,,16.078,31.765,20.784,39.0,13.0,13.496
1096.75,5.0,20.784,75.294,104.0,-6.25,-3.125,,16.078,31.765,20.784,39.0,13.0,13.496
1089.75,9.0,25.49,49.412,103.0,-6.25,3.906,,23.529,40.0,25.098,40.0,19.0,13.496
1089.75,9.0,25.49,49.412,103.0,-6.25,3.906,,23.529,40.0,25.098,40.0,19.0,13.496
1750.75,15.0,23.922,62.353,103.0,-6.25,2.344,,16.078,31.765,20.784,39.0,20.0,13.535
1750.75,15.0,23.922,62.353,103.0,-6.25,2.344,,16.078,31.765,20.784,39.0,20.0,13.535
1750.75,15.0,23.922,62.353,103.0,-6.25,2.344,,16.078,31.765,20.784,39.0,20.0,13.535
1068.75,18.0,20.784,49.804,103.0,-8.594,0.781,,23.922,39.608,24.706,39.0,9.0,13.515
1068.75,18.0,20.784,49.804,103.0,-8.594,0.781,,23.922,39.608,24.706,39.0,9.0,13.515
1068.75,18.0,20.784,49.804,103.0,-8.594,0.781,,23.922,39.608,24.706,39.0,9.0,13.515
1369.5,19.0,20.784,61.176,103.0,-8.594,-2.344,,16.078,31.765,20.784,39.0,15.0,13.535
1369.5,19.0,20.784,61.176,103.0,-8.594,-2.344,,16.078,31.765,20.784,39.0,15.0,13.535
1369.5,19.0,20.784,61.176,103.0,-8.594,-2.344,,16.078,31.765,20.784,39.0,15.0,13.535
1135.75,18.0,20.784,47.451,102.0,-8.594,4.688,,16.078,31.765,20.784,40.0,6.5,13.535
1135.75,18.0,20.784,47.451,102.0,-8.594,4.688,,16.078,31.765,20.784,40.0,6.5,13.535
1135.75,18.0,20.784,47.451,102.0,-8.594,4.688,,16.078,31.765,20.784,40.0,6.5,13.535
1098.25,18.0,23.529,48.627,102.0,-6.25,3.125,,22.353,38.039,23.529,40.0,13.0,13.535
1098.25,18.0,23.529,48.627,102.0,-6.25,3.125,,22.353,38.039,23.529,40.0,13.0,13.535
1098.25,18.0,23.529,48.627,102.0,-6.25,3.125,,22.353,38.039,23.529,40.0,13.0,13.535
1410.75,21.0,23.922,68.235,101.0,-7.031,4.688,,23.137,38.824,23.922,40.0,20.5,13.535
1410.75,21.0,23.922,68.235,101.0,-7.031,4.688,,23.137,38.824,23.922,40.0,20.5,13.535
1410.75,21.0,23.922,68.235,101.0,-7.031,4.688,,23.137,38.824,23.922,40.0,20.5,13.535
1382.0,27.0,22.745,72.157,101.0,-7.031,4.688,,18.431,34.118,20.784,40.0,16.5,13.574
1382.0,27.0,22.745,72.157,101.0,-7.031,4.688,,18.431,34.118,20.784,40.0,16.5,13.574
1170.25,28.0,20.784,48.235,101.0,-8.594,3.906,,16.078,31.765,20.784,40.0,7.0,13.574
1170.25,28.0,20.784,48.235,101.0,-8.594,3.906,,16.078,31.765,20.784,40.0,7.0,13.574
1170.25,28.0,20.784,48.235,101.0,-8.594,3.906,,16.078,31.765,20.784,40.0,7.0,13.574
1185.75,31.0,20.784,45.882,101.0,-8.594,7.031,,16.078,31.765,20.784,40.0,6.5,13.554
1185.75,31.0,20.784,45.882,101.0,-8.594,7.031,,16.078,31.765,20.784,40.0,6.5,13.554
1185.75,31.0,20.784,45.882,101.0,-8.594,7.031,,16.078,31.765,20.784,40.0,6.5,13.554
1170.25,30.0,20.784,46.275,101.0,-8.594,2.344,,16.078,31.765,20.784,40.0,6.5,13.574
1170.25,30.0,20.784,46.275,101.0,-8.594,2.344,,16.078,31.765,20.784,40.0,6.5,13.574
1170.25,30.0,20.784,46.275,101.0,-8.594,2.344,,16.078,31.765,20.784,40.0,6.5,13.574
1164.0,30.0,20.784,46.275,100.0,-8.594,3.125,,16.078,31.765,20.784,40.0,6.5,13.515
1164.0,30.0,20.784,46.275,100.0,-8.594,3.125,,16.078,31.765,20.784,40.0,6.5,13.515
1164.0,30.0,20.784,46.275,100.0,-8.594,3.125,,16.078,31.765,20.784,40.0,6.5,13.515
1183.5,31.0,20.784,46.275,100.0,-8.594,3.125,,18.824,35.294,21.961,40.0,6.5,13.515
1183.5,31.0,20.784,46.275,100.0,-8.594,3.125,,18.824,35.294,21.961,40.0,6.5,13.515
1183.5,31.0,20.784,46.275,100.0,-8.594,3.125,,18.824,35.294,21.961,40.0,6.5,13.515
1349.0,35.0,20.784,43.922,100.0,-8.594,5.469,,16.078,31.765,20.784,40.0,11.0,13.515
1349.0,35.0,20.784,43.922,100.0,-8.594,5.469,,16.078,31.765,20.784,40.0,11.0,13.515
1349.0,35.0,20.784,43.922,100.0,-8.594,5.469,,16.078,31.765,20.784,40.0,11.0,13.515
1203.0,31.0,20.784,45.49,100.0,-8.594,2.344,,16.078,31.765,20.784,40.0,9.0,13.515
1203.0,31.0,20.784,45.49,100.0,-8.594,2.344,,16.078,31.765,20.784,40.0,9.0,13.515
1203.0,31.0,20.784,45.49,100.0,-8.594,2.344,,16.078,31.765,20.784,40.0,9.0,13.515
1071.75,26.0,20.784,49.02,100.0,-8.594,5.469,,16.078,31.765,20.784,40.0,11.0,13.515
1071.75,26.0,20.784,49.02,100.0,-8.594,5.469,,16.078,31.765,20.784,40.0,11.0,13.515
1080.25,19.0,20.784,50.588,100.0,-8.594,3.125,,16.078,31.765,20.784,40.0,5.5,13.457
1080.25,19.0,20.784,50.588,100.0,-8.594,3.125,,16.078,31.765,20.784,40.0,5.5,13.457
