ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,ACCELERATOR_PEDAL_POSITION_D,ACCELERATOR_PEDAL_POSITION_E,COMMANDED_THROTTLE_ACTUATOR,INTAKE_AIR_TEMPERATURE,TIMING_ADVANCE,CONTROL_MODULE_VOLTAGE
716.25,9,19.215687,51.72621343675303,81,-2.314731022924717,-0.5040762480565932,51.0260207458821,20.392157,36.470589,20.784313,48,7,13.691
716.25,9,19.215687,54.5236809213646,82,-1.5169962202858225,-3.1511259100707436,51.05681594032547,20.392157,36.470589,20.784313,48,7,13.691
955.25,13,20.0,54.4918437255349,82,-1.5864073296789007,-2.874816858332072,52.86885597621299,20.392157,36.470589,20.784313,48,14,13.691
955.25,13,20.0,54.55013085890579,82,-1.553440877724422,-3.290561104667301,52.97122959052784,20.392157,36.470589,20.784313,48,14,13.75
955.25,13,20.0,54.538311684040885,82,-1.5842617456602393,-3.0369111249795813,52.95766646111365,18.82353,34.901962,19.607843,48,14,13.75
1053.0,15,19.607843,37.60554397822953,82,-0.8001045419041037,4.735410039568684,38.9425009936581,18.82353,34.901962,19.607843,48,7,13.75
1053.0,15,19.607843,37.63694089479598,82,-0.7580151588840388,4.557142912820282,38.975237197389596,18.82353,34.901962,19.607843,48,7,13.75
1053.0,15,19.607843,37.70968460386323,82,-0.7824061478553024,4.714109417195541,39.13454471801109,19.215687,34.901962,19.607843,48,7,13.75
1053.0,15,19.607843,37.670662612215246,82,-0.7290605587420697,4.86937782552474,38.92207519958761,19.215687,34.901962,19.607843,48,7,13.75
1036.5,15,19.215687,34.81814427653493,83,-1.5769669743610877,-0.048568755642990104,35.08714505191323,19.215687,34.901962,19.607843,48,4,13.75
1036.5,15,19.215687,34.94129908367028,83,-1.5325199100257654,-0.2537943973754645,34.84854172055458,19.215687,34.901962,19.607843,48,4,13.75
1036.5,15,19.215687,34.836885362653824,83,-1.5595775976112665,-0.0026344239716168862,34.96986034730128,16.078432,31.764706,19.215687,48,4,13.75
1036.5,15,19.215687,35.77102578419766,83,-1.538626659707673,3.770886535781123,35.01464777585945,16.078432,31.764706,19.215687,48,4,13.75
1004.5,15,19.215687,35.747720930390464,83,-1.5759147297198983,3.854898859200418,35.052760009822336,16.078432,31.764706,19.215687,48,3,13.75
1004.5,15,19.215687,35.70366812855511,83,-1.5639867651265476,3.8940118345472317,35.06401039218136,16.078432,31.764706,19.215687,48,3,13.75
1004.5,15,19.215687,35.69570897060618,83,-1.565964966378968,3.6504021675976723,35.07140125116799,16.078432,31.764706,19.215687,48,3,13.75
985.0,14,19.215687,36.45804706463835,83,-1.5875817134453736,1.3201512491018983,36.96861474349764,16.078432,31.764706,19.215687,48,2,13.75
985.0,14,19.215687,36.511300437083996,83,-1.5426375539625474,1.6348100253288287,36.958388338660185,16.078432,31.764706,19.215687,48,2,13.75
985.0,14,19.215687,36.44834230983227,83,-1.542992529832649,1.4840921955745479,37.07721782931314,16.078432,31.764706,19.215687,48,2,13.75
985.0,14,19.215687,36.48472319223839,83,-1.544693359152833,1.177788348726915,36.98278261076065,16.078432,31.764706,19.215687,48,2,13.75
966.25,15,19.215687,37.69937606199117,83,-1.5163910303824706,4.80522660549122,37.88518823089959,16.078432,31.764706,19.215687,48,-1,13.75
966.25,15,19.215687,37.613351607388466,83,-1.519019655962911,4.728355463291136,37.89800415073969,16.078432,31.764706,19.215687,48,-1,13.75
966.25,15,19.215687,37.61008843560056,83,-1.573748340695474,4.580418776394527,37.917249294259854,16.078432,31.764706,19.215687,48,-1,13.73
966.25,15,19.215687,36.79108107115653,84,-1.5513084304469746,0.5837254683412638,38.044744466964836,16.078432,31.764706,19.215687,48,-1,13.73
976.5,12,19.215687,36.79887463523243,84,-1.5812080206777464,0.9066211844471506,38.01281831624635,16.078432,31.764706,19.215687,48,-1,13.73
976.5,12,19.215687,36.75303928131351,84,-1.5617993405165633,0.8336525933840644,38.0621436818661,16.078432,31.764706,19.215687,48,-1,13.73
976.5,12,19.215687,36.90653272734093,84,-1.5804924834735659,1.138640342402611,37.961547261829715,16.078432,31.764706,19.215687,48,-1,13.73
979.5,12,19.215687,36.971277872524965,85,-1.5138978907259184,2.4067782898087406,38.014268572196904,16.078432,31.764706,19.215687,48,-1,13.73
979.5,12,19.215687,36.94826273660822,85,-1.5515890554897112,2.4019054711893024,38.05630313545706,16.078432,31.764706,19.215687,48,-1,13.73
979.5,12,19.215687,36.76517793068241,85,-1.5690408738431327,2.318710810483715,37.97215881142518,16.078432,31.764706,19.215687,48,-1,13.75
979.5,12,19.215687,36.906234280293376,85,-1.5266914428443088,2.4662663800801186,38.041109771380164,16.078432,31.764706,19.215687,48,-1,13.75
977.25,12,19.215687,36.94806938099541,85,-1.6276184622938623,-0.6874872198127769,37.940426665304,16.078432,31.764706,19.215687,48,0,13.75
977.25,12,19.215687,36.835334401155684,85,-1.6229230778459587,-0.5934912487152207,37.96732515380914,16.078432,31.764706,19.215687,48,0,13.75
977.25,12,19.215687,36.868829845839,85,-1.5386248403434069,-0.8594484377955927,37.96564358954015,16.078432,31.764706,19.215687,48,0,13.769
977.25,12,19.215687,38.31090041695172,85,-1.5606859465564789,0.7159388790584057,37.89237443189699,16.078432,31.764706,19.215687,48,0,13.769
783.5,10,19.215687,38.44737817007859,85,-1.5549866109921773,0.709384524363203,42.0438275232707,16.078432,31.764706,19.215687,48,7,13.769
783.5,10,19.215687,38.367560416233914,85,-1.6022918830995565,0.8998702581768484,41.957753789381755,16.078432,31.764706,19.215687,48,7,13.769
783.5,10,19.215687,38.44335210107469,85,-1.563197011325511,1.0060061660445099,42.00112447068549,16.078432,31.764706,19.215687,48,7,13.496
816.25,9,19.215687,45.39652382466866,86,-1.5023947176879597,0.7124239260276048,45.04326719930153,16.078432,31.764706,19.215687,48,7,13.496
816.25,9,19.215687,45.522767493468656,86,-1.537774011406124,0.7175339408310363,45.04018780584269,16.078432,31.764706,19.215687,48,7,13.496
816.25,9,19.215687,45.5516667605256,86,-1.5574088036457157,0.8283615835804699,45.05988465980755,20.0,31.764706,19.215687,48,7,13.808
816.25,9,19.215687,45.44320520829709,86,-1.5756716173031482,0.7443857749980648,44.991136306394154,20.0,36.07843,18.039215,48,7,13.808
968.75,13,17.254902,27.382765645115374,86,0.7694128144439182,1.7053080479709835,27.961903151916026,20.0,36.07843,18.039215,48,16,13.808
968.75,13,17.254902,27.321619617447,86,0.7173740633239994,1.2247334064071431,27.992825361018426,20.0,36.07843,18.039215,48,16,13.808
968.75,13,17.254902,27.434996187955488,86,0.7889792126276348,1.4384942429624659,27.848139900943778,19.215687,35.294117,17.254902,48,16,13.808
968.75,13,17.254902,24.670987363943105,86,0.8066144932544557,-6.367362450094217,27.869759877481922,19.215687,35.294117,17.254902,48,16,13.808
949.0,14,16.470589,24.612821835259115,86,-1.6097685798151184,-6.598053401857921,23.880957034888105,19.215687,35.294117,17.254902,48,12,13.808
949.0,14,16.470589,24.733064125378732,86,-1.5823425067692045,-6.3945457666553205,23.910247785515867,19.215687,35.294117,17.254902,48,12,13.808
949.0,14,16.470589,24.678884777088122,86,-1.5972239389670027,-6.387273417376889,24.03597968040511,16.078432,31.764706,16.470589,48,12,13.808
775.0,13,16.470589,25.033495842481287,86,-1.5914605358442628,-0.8114156981778246,24.918506885017596,16.078432,31.764706,16.470589,48,7,13.808
775.0,13,16.470589,25.064765655661574,86,-1.560895551195343,-0.6143051162509605,24.965965370136455,16.078432,31.764706,16.470589,48,7,13.808
775.0,13,16.470589,25.162318272335778,86,-1.6250320646496543,-0.8180090976786053,25.116930546800745,16.078432,31.764706,16.470589,48,7,13.75
775.0,13,16.470589,25.134216216625315,86,-1.544071886849288,-0.9358720580406731,24.967936242604473,16.078432,31.764706,16.470589,48,7,13.75
743.75,10,17.647058,30.18827743631009,86,-1.5398843479019895,0.7727068188179707,31.06637640116204,16.078432,31.764706,16.470589,49,1,13.75
743.75,10,17.647058,30.233225301107893,86,-1.5700330776411073,0.9386260432162024,30.915974408799112,16.078432,31.764706,16.470589,49,1,13.75
743.75,10,17.647058,30.126424282616796,86,-1.6369212552995362,0.6348561775827642,30.981510619791912,20.0,36.07843,20.392157,49,1,13.398
743.75,10,17.647058,48.629395206043625,87,-1.5923925587800718,0.6446637674117828,30.914498015058047,20.0,36.07843,20.392157,49,1,13.398
967.75,12,19.607843,48.63629233982919,87,-2.306762941976919,-1.4787176561088664,45.96948702316895,20.0,36.07843,20.392157,49,14,13.398
967.75,12,19.607843,48.59926280949008,87,-2.427089828421857,-1.59573041735962,46.07562773237117,20.0,36.07843,20.392157,49,14,13.398
967.75,12,19.607843,48.653580500157446,87,-2.3541757023658056,-1.465377296393579,45.84454116191269,16.078432,31.764706,19.215687,49,14,13.75
978.0,15,19.607843,36.815916992721334,87,-1.5979000233540177,-0.7832970187692945,37.039098127919125,16.078432,31.764706,19.215687,49,0,13.75
978.0,15,19.215687,36.89333224246657,87,-1.538362890952455,-0.676000452786565,37.02139620420991,16.078432,31.764706,19.215687,48,0,13.75
978.0,15,19.215687,36.89585452629188,87,-1.5827534185643037,-0.9365117171060962,36.946526503987286,16.078432,31.764706,19.215687,48,0,13.75
978.0,15,19.215687,36.68771340715818,87,-1.5503813793779317,-0.7830626976182401,36.86985479310504,16.078432,31.764706,19.215687,48,0,13.75
962.5,13,19.215687,37.71847834221061,87,-1.5455361874249272,3.0933964978455264,37.00649165569425,16.078432,31.764706,19.215687,48,1,13.75
962.5,13,19.215687,37.46420204607884,87,-1.5074132248080994,2.9426163613843803,36.95234565618426,16.078432,31.764706,19.215687,48,1,13.75
962.5,13,19.215687,37.610097058466636,87,-1.568588258310261,2.8904783078196967,37.02094085902193,16.078432,31.764706,19.215687,48,1,13.652
962.5,13,19.215687,36.92426388205547,87,-1.5512186689113217,3.227862355291199,37.00196669309711,16.078432,31.764706,19.215687,48,1,13.652
980.25,13,19.215687,36.843705796484855,88,-1.607051664373823,-1.6151428573326967,37.14416010021888,16.078432,31.764706,19.215687,48,-1,13.652
980.25,13,19.215687,36.77477184105183,88,-1.5267875931011876,-1.7158420422470995,36.97845799352743,16.078432,31.764706,19.215687,48,-1,13.652
980.25,13,19.215687,36.797118776297005,88,-1.585315265442141,-1.5769268405384997,36.90788522566403,16.078432,31.764706,19.215687,48,-1,13.71
693.75,10,19.215687,40.467934563279236,88,-1.53310040270041,-0.5742839220642713,45.063338868812735,16.078432,31.764706,19.215687,48,-1,13.71
693.75,10,19.215687,40.30519116516708,88,-1.4707229894010319,-1.0478341781391218,45.11420782489079,16.078432,31.764706,19.215687,48,7,13.71
693.75,10,19.215687,40.50238212155772,88,-1.4707198636935288,-0.8924560554854989,45.26393906677164,16.078432,31.764706,19.215687,48,7,13.671
693.75,10,19.215687,40.44549774805746,88,-1.370748010243243,-0.7686299689509568,45.26397625879898,16.078432,31.764706,19.215687,48,7,13.671
931.25,11,19.215687,38.82845487350679,88,-1.3023649007011384,0.42309841223027156,40.287020373101235,16.078432,31.764706,19.215687,48,-8,13.671
931.25,11,19.215687,38.88030580766184,88,-1.276378651961748,0.2870939461045611,40.437579633543095,16.078432,31.764706,19.215687,48,-8,13.671
931.25,11,19.215687,38.86955337020057,88,-1.2866113713698062,0.40058780118029513,40.249874093999836,16.078432,31.764706,19.215687,48,-8,13.437
931.25,11,19.215687,38.99785446138485,88,-1.196436501052112,0.15525039368662094,40.35026552649697,16.078432,31.764706,19.215687,48,-8,13.437
939.75,9,19.215687,39.78433570208577,88,-1.1242391329106152,2.5292837080427546,38.35843827694017,16.078432,31.764706,19.215687,48,-5,13.437
939.75,9,19.215687,39.65196803585633,88,-1.1566174407567549,2.803659934545444,38.45583946401228,16.078432,31.764706,19.215687,48,-5,13.437
939.75,9,19.215687,39.74562984716662,88,-1.086298535970087,2.7845028143810575,38.41611282764586,16.078432,31.764706,16.862745,48,-5,13.73
689.75,9,19.215687,42.06533372359268,88,-1.7627870252108877,-1.8445328749481587,60.57829646299108,16.078432,31.764706,16.862745,48,-5,13.73
689.75,9,20.784313,42.20776378338534,88,-1.7347582480851926,-1.9202521545651936,60.544560574853705,16.078432,31.764706,16.862745,48,-8,13.73
689.75,9,20.784313,42.06217556013464,88,-1.6842797414250863,-1.81563775510588,60.47561579090217,16.078432,31.764706,16.862745,48,-8,13.652
689.75,9,20.784313,42.25246357544777,88,-1.5946318224379672,-1.7988992594864557,60.56001397991354,25.490196,41.176472,21.568628,48,-8,13.652
1116.25,11,20.784313,60.99031531562898,88,-0.027637861089258253,-1.6724182249705946,55.72154957960385,25.490196,41.176472,21.568628,48,15,13.652
1116.25,11,20.784313,60.93559693561719,88,0.024264418090773177,-1.633365424374996,55.81209805777716,25.490196,41.176472,21.568628,48,15,13.652
1116.25,11,20.784313,60.977676548959444,88,0.1320723658165499,-1.9627307991587655,55.959705780252264,23.137255,39.215687,20.392157,48,15,13.808
1116.25,11,20.784313,60.98321586955389,88,0.0905580854795075,-2.0221736166344617,56.08558095527399,23.137255,39.215687,20.392157,48,15,13.808
1369.5,18,19.215687,36.34748668476796,88,0.11925796153588974,-1.2720647533152367,35.18907614529114,23.137255,39.215687,20.392157,48,21,13.808
1369.5,18,19.215687,36.44693008991715,88,0.2022505586140807,-1.1980966271218205,35.120309830308244,23.137255,39.215687,20.392157,48,21,13.808
1369.5,18,19.215687,36.38484223473626,88,0.2488086197705559,-1.4832776721862597,35.07507306066011,16.078432,31.764706,17.254902,48,21,13.808
1278.75,18,19.215687,21.690549998031262,89,-0.5151903506472748,1.4407632771663041,23.17376726679613,16.078432,31.764706,17.254902,48,21,13.808
1278.75,19,16.862745,21.826630598415775,89,-0.484138577253312,1.8093650542621915,23.16997259031096,16.078432,31.764706,17.254902,48,6,13.808
1278.75,19,16.862745,21.769279030992703,89,-0.33764911178174195,2.0089068080266537,23.29921918917642,16.078432,31.764706,17.254902,48,6,13.808
1278.75,19,16.862745,21.860359966804836,89,-0.35091691811058157,2.2136914954021845,23.374976684380915,20.784313,36.470589,18.039215,48,6,13.808
1125.75,16,20.0,32.6452589786838,88,0.44478143855793784,7.775287707815218,39.79713266022252,20.784313,36.470589,18.039215,48,18,13.808
1125.75,16,20.0,32.667641119234005,88,0.54045013129061,7.695709384993627,39.97277183262274,20.784313,36.470589,18.039215,48,18,13.808
1125.75,16,20.0,32.86008080120652,88,0.5559200898976044,7.671121113725234,39.957997754773785,16.078432,31.764706,19.215687,48,18,13.691
1125.75,16,20.0,32.76351664069684,88,0.597830223277132,7.860432218195043,39.99661602022207,16.078432,31.764706,19.215687,48,18,13.691
1076.5,15,19.215687,35.095223426539725,88,-0.11274292495367622,8.508219403750545,35.809115048912346,16.078432,31.764706,19.215687,48,6,13.691
1076.5,15,19.215687,34.99232685421946,88,-0.1221453569358395,8.449941152807344,35.81296770830994,16.078432,31.764706,19.215687,48,6,13.691
1076.5,15,19.215687,35.07808254998179,88,-0.02658785054915125,8.958606915629494,35.9812867481834,16.078432,31.764706,19.215687,48,6,13.73
1076.5,15,19.215687,36.29623018279649,87,0.06644419978750826,4.984873993644153,37.985282987093015,16.078432,31.764706,19.215687,48,6,13.73
1025.0,14,19.215687,36.23940020272522,87,0.06926310764369714,4.934332469199981,38.207770150555525,16.078432,31.764706,19.215687,48,4,13.73
1025.0,14,19.215687,36.37291562061108,87,0.0902136368864963,4.67262404032863,38.11891420693256,16.078432,31.764706,19.215687,48,4,13.574
1025.0,14,19.215687,36.26382996734594,87,0.13250906380937533,4.985830931977925,38.25416909765874,16.078432,31.764706,19.215687,48,4,13.574
1042.0,14,19.215687,35.954974265292535,87,0.1816342452440911,1.904048583943204,37.215194174279624,16.078432,31.764706,19.215687,48,0,13.574
1042.0,14,19.215687,35.954836272768134,87,0.23254778632523343,1.9220681667417192,37.212962964911355,16.078432,31.764706,19.215687,48,0,13.574
1042.0,14,19.215687,36.017701748451806,87,0.27505469290614104,2.090717813760271,37.292224521028714,16.078432,31.764706,19.215687,48,0,13.691
1042.0,14,19.215687,35.987256242299786,87,0.36010045434334814,2.046155395725488,37.373291809562154,16.078432,31.764706,19.215687,48,0,13.691
1032.0,10,19.215687,36.407537707375745,86,0.3268370602370638,2.85896233544565,38.64995002591917,16.078432,31.764706,19.215687,48,0,13.691
1032.0,10,19.215687,36.42718343199332,86,0.45091555706791997,2.8903225758391646,38.442995990536474,16.078432,31.764706,19.215687,48,0,13.691
1032.0,10,19.215687,36.41484788455652,86,0.4598871820235009,2.8927317778669823,38.650917861669605,16.078432,31.764706,19.215687,48,0,13.691
1032.0,10,19.215687,36.88498665710983,86,0.5288084335708612,4.149411063876206,38.510239970638835,16.078432,31.764706,19.215687,48,0,13.691
1025.75,5,19.215687,36.88746101693469,86,0.5299125849161967,4.47556706679677,37.73293395264017,16.078432,31.764706,19.215687,48,1,13.691
1025.75,5,19.215687,36.885117567173694,86,0.649803376449928,4.425666283209669,37.74132693324582,16.078432,31.764706,19.215687,48,1,13.691
1025.75,5,19.215687,36.88188359332561,86,0.6935357154718234,4.363190105242886,37.750172900321886,16.078432,31.764706,19.215687,48,1,13.691
1028.0,3,19.215687,36.97278042460898,86,0.7311766046613912,4.072259913635865,37.81819064857374,16.078432,31.764706,19.215687,48,-1,13.691
1028.0,3,19.215687,36.92811441759337,86,0.7031684678373051,4.125407893725448,37.820517348152094,16.078432,31.764706,19.215687,48,-1,13.691
1028.0,3,19.215687,36.941139324397106,86,0.8197069654653149,4.116012854488787,37.977183703688944,16.078432,31.764706,19.215687,48,-1,13.691
1028.0,3,19.215687,36.983099252904395,86,0.8532012081846267,3.996482948824678,37.9536776571397,16.078432,31.764706,19.215687,48,-1,13.691
1032.0,0,16.470589,31.438702065922698,86,0.8391196403638008,4.026051407994751,29.692455031075763,16.078432,31.764706,19.215687,48,-2,13.691
1032.0,0,16.470589,31.27801054651873,86,0.9327710784868755,3.8826657610902737,29.759495348311233,16.078432,31.764706,19.215687,48,-2,13.691
1032.0,0,16.470589,31.42614838663888,86,0.9906582568932198,3.9686775196828155,29.961792822780176,16.078432,31.764706,16.470589,48,-2,13.73
1032.0,0,16.470589,27.14863200899238,86,1.0426267026591387,8.20313070420848,30.74168247529916,16.078432,31.764706,16.470589,48,-2,13.73
810.75,0,16.470589,27.299899190993717,86,1.0774845076751323,8.492408166341493,30.696098583554942,16.078432,31.764706,16.470589,49,2,13.73
810.75,0,16.470589,27.406008293989856,86,1.1271258313943107,8.507625420819219,30.753156965094554,16.078432,31.764706,16.470589,49,2,13.75
810.75,0,16.470589,27.365463958634702,86,1.208819452878704,8.368877774919275,30.871693843119786,16.078432,31.764706,16.470589,49,2,13.75
775.75,0,16.470589,27.74618444804572,86,1.2476143506306543,3.1082382821164005,31.98899996786473,16.078432,31.764706,16.470589,49,7,13.75
775.75,0,16.470589,27.7266772742607,86,1.171043906942074,3.16891121179185,31.97239523308571,16.078432,31.764706,16.470589,49,7,13.75
775.75,0,16.470589,27.786524373473757,86,1.2937546211326474,3.515457618848548,31.99685835403978,16.078432,31.764706,16.470589,49,7,13.75
775.75,0,16.470589,27.793895071575797,86,1.3445604691736817,3.4449082406103457,32.21459878557206,16.078432,31.764706,16.470589,49,7,13.75
732.0,0,16.078432,27.786217543079673,87,1.3431592650404136,-0.5288041453214642,31.234811877980064,16.078432,31.764706,16.470589,49,9,13.75
732.0,0,16.078432,27.840340901682616,87,1.4447699361914141,-0.42825006723354075,31.41563283465001,16.078432,31.764706,16.470589,49,9,13.75
732.0,0,16.078432,27.893993607304253,87,1.5256293998389827,-0.3939835095065911,31.375096891572195,16.078432,31.764706,16.078432,49,9,13.593
732.0,0,16.078432,28.606776929610383,87,1.501791853101171,1.0951947788732603,31.203087632885897,16.078432,31.764706,16.078432,49,9,13.593
689.0,0,16.078432,28.628223894536696,87,1.5907031392718074,1.0267100637991646,33.269458351327145,16.078432,31.764706,16.078432,50,6,13.593
689.0,0,16.078432,28.618777047577804,87,1.5993586290144401,1.2298586285811828,33.62047902667859,16.078432,31.764706,16.078432,50,6,13.671
